"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: enableInterning","Param: enableParallel","Param: interningEnabled","Param: mergePolicy","Param: parallelEnabled","Param: searchString","Param: targetInstance","Param: targetSize","Param: unmatchedPolicy"
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_st","avgt",1,9,0.620029,0.011194,"us/op",,,,,,,IMMUTABLE,100,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_st","avgt",1,9,0.701289,0.043905,"us/op",,,,,,,IMMUTABLE,1000,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_st","avgt",1,9,0.818726,0.014604,"us/op",,,,,,,IMMUTABLE,10000,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_st","avgt",1,9,1.033162,0.035652,"us/op",,,,,,,IMMUTABLE,100000,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_st","avgt",1,9,1.472395,0.066479,"us/op",,,,,,,IMMUTABLE,1000000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,1.103217,0.049709,"us/op",,,,,,,HASH,1,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,1.144829,0.029717,"us/op",,,,,,,HASH,10,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,1.238367,0.080348,"us/op",,,,,,,HASH,100,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,1.192401,0.103306,"us/op",,,,,,,HASH,1000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,1.164355,0.035195,"us/op",,,,,,,HASH,10000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,1.200799,0.024137,"us/op",,,,,,,HASH,100000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,1.229095,0.020576,"us/op",,,,,,,HASH,1000000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,1.097683,0.074046,"us/op",,,,,,,IMMUTABLE,1,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,1.215753,0.068377,"us/op",,,,,,,IMMUTABLE,10,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,1.535559,0.373935,"us/op",,,,,,,IMMUTABLE,100,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,2.013245,0.039080,"us/op",,,,,,,IMMUTABLE,1000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,10.914274,0.090173,"us/op",,,,,,,IMMUTABLE,10000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,106.455357,0.714321,"us/op",,,,,,,IMMUTABLE,100000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_mt","avgt",8,9,1139.349327,6.685984,"us/op",,,,,,,IMMUTABLE,1000000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,0.484935,0.017814,"us/op",,,,,,,HASH,1,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,0.511575,0.014344,"us/op",,,,,,,HASH,10,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,0.533854,0.010516,"us/op",,,,,,,HASH,100,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,0.537050,0.038427,"us/op",,,,,,,HASH,1000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,0.567360,0.014251,"us/op",,,,,,,HASH,10000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,0.599915,0.023515,"us/op",,,,,,,HASH,100000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,0.650274,0.023004,"us/op",,,,,,,HASH,1000000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,0.500149,0.018394,"us/op",,,,,,,IMMUTABLE,1,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,0.571812,0.025199,"us/op",,,,,,,IMMUTABLE,10,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,0.646402,0.048902,"us/op",,,,,,,IMMUTABLE,100,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,1.212572,0.039345,"us/op",,,,,,,IMMUTABLE,1000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,6.174417,0.082793,"us/op",,,,,,,IMMUTABLE,10000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,54.481027,0.515128,"us/op",,,,,,,IMMUTABLE,100000,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_st","avgt",1,9,524.201472,10.121427,"us/op",,,,,,,IMMUTABLE,1000000,
