"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: enableInterning","Param: enableParallel","Param: interningEnabled","Param: mergePolicy","Param: parallelEnabled","Param: searchString","Param: unmatchedPolicy"
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,5975.719632,199.778228,"ops/s",true,false,,INTERSECTION,,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2649.547162,54.696182,"ops/s",true,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2596.739036,125.443222,"ops/s",true,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,359137193.443304,36417068.784956,"ops/s",false,true,,UNION,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,359136436.887889,21717954.213083,"ops/s",false,true,,UNION,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,910231.904623,32108.136741,"ops/s",false,true,,UNION,,nosuchstring,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,175267.339528,5940.128782,"ops/s",false,true,,UNION,,nosuchstring,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,484996.217801,21706.354302,"ops/s",false,true,,UNION,,washington,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,496118.114263,12259.492607,"ops/s",false,true,,UNION,,washington,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,24169.856287,561.513906,"ops/s",false,true,,UNION,,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,24160.601657,900.554062,"ops/s",false,true,,UNION,,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1456.105127,142.784433,"ops/s",false,true,,UNION,,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1427.546614,41.501103,"ops/s",false,true,,UNION,,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,952.766177,47.606627,"ops/s",false,true,,UNION,,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,950.672127,35.284838,"ops/s",false,true,,UNION,,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,359622894.692331,7788277.533122,"ops/s",false,true,,INTERSECTION,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,360471303.781867,6027352.671464,"ops/s",false,true,,INTERSECTION,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,914878.946447,17386.884472,"ops/s",false,true,,INTERSECTION,,nosuchstring,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,178460.408430,5501.466545,"ops/s",false,true,,INTERSECTION,,nosuchstring,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,490419.620480,7700.145487,"ops/s",false,true,,INTERSECTION,,washington,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,491064.297106,17433.073775,"ops/s",false,true,,INTERSECTION,,washington,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,36461.138845,379.656819,"ops/s",false,true,,INTERSECTION,,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,35800.887310,656.974769,"ops/s",false,true,,INTERSECTION,,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,4801.735387,118.002573,"ops/s",false,true,,INTERSECTION,,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,4858.245370,163.763001,"ops/s",false,true,,INTERSECTION,,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,3593.844504,67.113547,"ops/s",false,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,3635.000155,31.509298,"ops/s",false,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,353844831.337469,3893420.701769,"ops/s",false,false,,UNION,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,355240408.079545,16850842.943375,"ops/s",false,false,,UNION,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,900799.178427,11908.613078,"ops/s",false,false,,UNION,,nosuchstring,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,176115.500451,2698.549365,"ops/s",false,false,,UNION,,nosuchstring,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,492788.502898,12658.414128,"ops/s",false,false,,UNION,,washington,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,498336.844903,5197.984279,"ops/s",false,false,,UNION,,washington,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,129404.701278,2841.669631,"ops/s",false,false,,UNION,,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,128021.512946,2887.474206,"ops/s",false,false,,UNION,,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,4660.500392,44.337788,"ops/s",false,false,,UNION,,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,4676.415167,225.560994,"ops/s",false,false,,UNION,,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1757.202087,10.449163,"ops/s",false,false,,UNION,,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1729.616552,31.406731,"ops/s",false,false,,UNION,,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,366160027.507007,5317106.667200,"ops/s",false,false,,INTERSECTION,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,363148830.740051,22462428.888309,"ops/s",false,false,,INTERSECTION,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,911811.262135,28589.906011,"ops/s",false,false,,INTERSECTION,,nosuchstring,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,173929.484256,12443.658387,"ops/s",false,false,,INTERSECTION,,nosuchstring,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,488613.685715,28849.444537,"ops/s",false,false,,INTERSECTION,,washington,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,498784.883316,26138.563818,"ops/s",false,false,,INTERSECTION,,washington,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,194805.470949,6336.335486,"ops/s",false,false,,INTERSECTION,,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,191139.541261,4390.741433,"ops/s",false,false,,INTERSECTION,,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,5929.829701,100.401420,"ops/s",false,false,,INTERSECTION,,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,5925.698072,166.594469,"ops/s",false,false,,INTERSECTION,,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2602.794109,156.730137,"ops/s",false,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,2458.213963,184.170860,"ops/s",false,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,57.658895,1.341167,"us/op",,,true,UNION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,57.041074,1.108644,"us/op",,,true,UNION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1207.871619,25.698034,"us/op",,,true,UNION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1211.137835,7.035682,"us/op",,,true,UNION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,3965.704846,112.536434,"us/op",,,true,UNION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,3941.327044,123.655136,"us/op",,,true,UNION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,18.017844,0.229844,"us/op",,,true,UNION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,17.841510,0.107128,"us/op",,,true,UNION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,379.269196,3.697466,"us/op",,,true,UNION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,378.662290,12.328831,"us/op",,,true,UNION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1017.645854,24.965753,"us/op",,,true,UNION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1015.328762,22.758602,"us/op",,,true,UNION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,37.494360,1.710960,"us/op",,,true,INTERSECTION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,37.715477,1.163596,"us/op",,,true,INTERSECTION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,400.181398,4.967903,"us/op",,,true,INTERSECTION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,415.707273,25.344095,"us/op",,,true,INTERSECTION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1156.429449,16.237951,"us/op",,,true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1143.957015,17.844176,"us/op",,,true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,12.087407,0.306005,"us/op",,,true,INTERSECTION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,12.104925,0.246895,"us/op",,,true,INTERSECTION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,299.767441,3.725580,"us/op",,,true,INTERSECTION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,299.790867,5.269000,"us/op",,,true,INTERSECTION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,678.686450,11.807070,"us/op",,,true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,698.214938,24.988355,"us/op",,,true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,59.722152,1.592215,"us/op",,,false,UNION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,59.359776,1.700170,"us/op",,,false,UNION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1215.106561,18.133885,"us/op",,,false,UNION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1244.145857,17.329981,"us/op",,,false,UNION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,4026.760738,200.806730,"us/op",,,false,UNION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,4026.775982,180.011165,"us/op",,,false,UNION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,18.251379,0.476910,"us/op",,,false,UNION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,18.229026,0.225673,"us/op",,,false,UNION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,380.010018,6.129577,"us/op",,,false,UNION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,386.553920,5.785032,"us/op",,,false,UNION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1035.649169,57.766536,"us/op",,,false,UNION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1085.929416,54.149043,"us/op",,,false,UNION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,38.326017,0.389753,"us/op",,,false,INTERSECTION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,37.804664,0.629021,"us/op",,,false,INTERSECTION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,408.763385,7.785654,"us/op",,,false,INTERSECTION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,405.578323,4.329855,"us/op",,,false,INTERSECTION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1180.542057,71.850336,"us/op",,,false,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,1166.826973,56.423317,"us/op",,,false,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,12.951356,1.161977,"us/op",,,false,INTERSECTION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,12.322592,0.107923,"us/op",,,false,INTERSECTION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,304.869561,3.655537,"us/op",,,false,INTERSECTION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,306.168257,11.604773,"us/op",,,false,INTERSECTION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,709.820345,43.249643,"us/op",,,false,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_mt","avgt",8,9,690.289898,5.168800,"us/op",,,false,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,41.734406,0.911510,"us/op",,,true,UNION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,42.830599,1.154662,"us/op",,,true,UNION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,678.644818,90.244031,"us/op",,,true,UNION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,707.354539,9.861752,"us/op",,,true,UNION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1070.703502,16.957027,"us/op",,,true,UNION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1054.347178,40.260115,"us/op",,,true,UNION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,7.898312,0.379859,"us/op",,,true,UNION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,7.875240,0.152105,"us/op",,,true,UNION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,236.951259,20.693726,"us/op",,,true,UNION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,223.778724,13.367896,"us/op",,,true,UNION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,601.101207,13.721850,"us/op",,,true,UNION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,644.221009,71.641311,"us/op",,,true,UNION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,27.967113,0.450379,"us/op",,,true,INTERSECTION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,28.390204,0.954688,"us/op",,,true,INTERSECTION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,209.664456,3.201520,"us/op",,,true,INTERSECTION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,208.340047,3.976876,"us/op",,,true,INTERSECTION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,279.351600,5.436863,"us/op",,,true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,277.816983,6.700716,"us/op",,,true,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,5.382151,0.223134,"us/op",,,true,INTERSECTION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,5.615330,0.254873,"us/op",,,true,INTERSECTION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,177.725355,10.162633,"us/op",,,true,INTERSECTION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,185.625355,18.534767,"us/op",,,true,INTERSECTION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,395.745554,9.622625,"us/op",,,true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,396.220814,9.498997,"us/op",,,true,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,42.865225,2.254590,"us/op",,,false,UNION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,42.476765,1.073754,"us/op",,,false,UNION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,684.646500,75.657180,"us/op",,,false,UNION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,699.072160,24.915874,"us/op",,,false,UNION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1104.575016,45.361600,"us/op",,,false,UNION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,1067.103763,74.318819,"us/op",,,false,UNION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,8.015398,0.153634,"us/op",,,false,UNION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,8.171102,0.903160,"us/op",,,false,UNION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,223.868872,19.181298,"us/op",,,false,UNION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,218.347135,4.051068,"us/op",,,false,UNION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,590.957679,10.712942,"us/op",,,false,UNION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,591.887935,12.847612,"us/op",,,false,UNION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,27.445566,1.006797,"us/op",,,false,INTERSECTION,true,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,28.149164,0.824950,"us/op",,,false,INTERSECTION,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,204.775979,4.639293,"us/op",,,false,INTERSECTION,true,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,204.639910,2.716670,"us/op",,,false,INTERSECTION,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,275.540994,7.202387,"us/op",,,false,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,278.521305,12.561699,"us/op",,,false,INTERSECTION,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,5.309197,0.082068,"us/op",,,false,INTERSECTION,false,"wa sh",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,5.707419,0.673096,"us/op",,,false,INTERSECTION,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,176.356106,5.132730,"us/op",,,false,INTERSECTION,false,"a b c d e",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,169.762898,6.179841,"us/op",,,false,INTERSECTION,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,379.756183,12.210899,"us/op",,,false,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",IGNORE
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run_st","avgt",1,9,383.063692,19.135838,"us/op",,,false,INTERSECTION,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
