"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: intern","Param: merge","Param: parallel","Param: query","Param: size","Param: type","Param: unmatched"
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_multi","avgt",8,9,1.241289,0.022283,"us/op",,,,,1000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_multi","avgt",8,9,1.377741,0.023698,"us/op",,,,,1000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_multi","avgt",8,9,1.243107,0.034431,"us/op",,,,,10000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_multi","avgt",8,9,1.555362,0.029096,"us/op",,,,,10000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_multi","avgt",8,9,1.362308,0.032596,"us/op",,,,,100000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_multi","avgt",8,9,1.863102,0.058541,"us/op",,,,,100000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_multi","avgt",8,9,1.525098,0.031408,"us/op",,,,,1000000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_multi","avgt",8,9,2.605848,0.113497,"us/op",,,,,1000000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.505147,0.013529,"us/op",,,,,1,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.455943,0.043870,"us/op",,,,,1,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.479475,0.016222,"us/op",,,,,10,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.503589,0.044127,"us/op",,,,,10,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.504532,0.015360,"us/op",,,,,100,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.558550,0.014276,"us/op",,,,,100,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.518783,0.020086,"us/op",,,,,1000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.625197,0.017987,"us/op",,,,,1000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.589614,0.028057,"us/op",,,,,10000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.776217,0.024851,"us/op",,,,,10000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.686008,0.032168,"us/op",,,,,100000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,1.016669,0.046236,"us/op",,,,,100000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,0.898257,0.017795,"us/op",,,,,1000000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.contains_single","avgt",1,9,1.614817,0.080009,"us/op",,,,,1000000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.093901,0.043362,"us/op",,,,,1,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.177179,0.116196,"us/op",,,,,1,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.194446,0.058649,"us/op",,,,,10,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.203887,0.021965,"us/op",,,,,10,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.176388,0.024753,"us/op",,,,,100,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.218408,0.009067,"us/op",,,,,100,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.246568,0.113433,"us/op",,,,,1000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.277822,0.089411,"us/op",,,,,1000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.244757,0.022137,"us/op",,,,,10000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.256483,0.050421,"us/op",,,,,10000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.242149,0.012477,"us/op",,,,,100000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.418192,0.309387,"us/op",,,,,100000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1.312380,0.058896,"us/op",,,,,1000000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_multi","avgt",8,9,1739.368575,13.207322,"us/op",,,,,1000000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.466473,0.047378,"us/op",,,,,1,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.469784,0.022308,"us/op",,,,,1,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.503233,0.039793,"us/op",,,,,10,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.491460,0.016314,"us/op",,,,,10,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.513664,0.027087,"us/op",,,,,100,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.510272,0.020926,"us/op",,,,,100,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.545138,0.018052,"us/op",,,,,1000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.522216,0.032548,"us/op",,,,,1000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.562395,0.018241,"us/op",,,,,10000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.548690,0.012012,"us/op",,,,,10000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.593520,0.042991,"us/op",,,,,100000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.555964,0.023393,"us/op",,,,,100000,IMMUTABLE,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,0.672043,0.044562,"us/op",,,,,1000000,HASH,
"com.zigurs.karlis.utils.search.bench.SetOperations.remove_single","avgt",1,9,459.059169,22.085276,"us/op",,,,,1000000,IMMUTABLE,
