"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: accumulationPolicy","Param: cacheSize","Param: fjEnabled","Param: searchString","Param: unmatchedPolicy"
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,33.931789,0.875866,"us/op",INTERSECTION,1024,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,315.214040,8.605796,"us/op",INTERSECTION,1024,true,"a b c d e",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,315.230707,4.663161,"us/op",INTERSECTION,1024,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,476.814420,8.401452,"us/op",INTERSECTION,1024,true,"a b c d e g h i l m n p r s u v y",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,483.329818,10.700215,"us/op",INTERSECTION,1024,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,9.151591,0.211259,"us/op",INTERSECTION,1024,false,"wa sh",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,9.194767,0.266672,"us/op",INTERSECTION,1024,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,380.615981,8.630322,"us/op",INTERSECTION,1024,false,"a b c d e",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,395.409699,23.545423,"us/op",INTERSECTION,1024,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,1000.758925,31.521114,"us/op",INTERSECTION,1024,false,"a b c d e g h i l m n p r s u v y",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,1003.557796,22.828016,"us/op",INTERSECTION,1024,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,25.835613,0.366788,"us/op",INTERSECTION,104857600,true,"wa sh",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,25.523983,0.361820,"us/op",INTERSECTION,104857600,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,154.458424,4.297865,"us/op",INTERSECTION,104857600,true,"a b c d e",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,151.264519,6.341681,"us/op",INTERSECTION,104857600,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,172.154251,12.356171,"us/op",INTERSECTION,104857600,true,"a b c d e g h i l m n p r s u v y",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,171.909579,3.935054,"us/op",INTERSECTION,104857600,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,3.075713,0.127891,"us/op",INTERSECTION,104857600,false,"wa sh",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,3.013164,0.097419,"us/op",INTERSECTION,104857600,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,70.203637,3.037785,"us/op",INTERSECTION,104857600,false,"a b c d e",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,70.888998,4.281677,"us/op",INTERSECTION,104857600,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,93.440531,3.274996,"us/op",INTERSECTION,104857600,false,"a b c d e g h i l m n p r s u v y",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,93.001100,2.479515,"us/op",INTERSECTION,104857600,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,25.172275,0.314881,"us/op",INTERSECTION,-1,true,"wa sh",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,25.202877,0.419134,"us/op",INTERSECTION,-1,true,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,150.689026,5.214290,"us/op",INTERSECTION,-1,true,"a b c d e",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,152.144688,4.103169,"us/op",INTERSECTION,-1,true,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,163.522937,6.026686,"us/op",INTERSECTION,-1,true,"a b c d e g h i l m n p r s u v y",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,176.959079,1.889879,"us/op",INTERSECTION,-1,true,"a b c d e g h i l m n p r s u v y",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,3.103707,0.116743,"us/op",INTERSECTION,-1,false,"wa sh",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,3.012734,0.144035,"us/op",INTERSECTION,-1,false,"wa sh",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,69.444194,4.097717,"us/op",INTERSECTION,-1,false,"a b c d e",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,67.965815,2.405257,"us/op",INTERSECTION,-1,false,"a b c d e",BACKTRACKING
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,88.846459,5.426909,"us/op",INTERSECTION,-1,false,"a b c d e g h i l m n p r s u v y",EXACT
"com.zigurs.karlis.utils.search.bench.LargeIntersections.run","avgt",1,9,88.219747,1.804579,"us/op",INTERSECTION,-1,false,"a b c d e g h i l m n p r s u v y",BACKTRACKING
